transaction_id,customer_id,merchant_id,amount,currency,channel,status,created_at,route_id
T00000266,C001263,M00743,97.0,AED,Card,SUCCESS,2026-04-29 04:53:19,R_UAE_02
T00000267,C009725,M00317,61.81,AED,Card,SUCCESS,2026-04-28 13:30:21,R_UAE_02
T00000268,C012733,M00344,84.75,AED,Card,DECLINED_FRAUD,2026-03-09 15:13:52,R_UAE_01
T00000269,C001964,M00662,-6.24,SGD,Card,SUCCESS,2026-06-20 17:19:32,R_SG_02
T00000270,C007791,M00114,13.61,SGD,Wallet,SUCCESS,2026-06-17 01:18:45,R_SG_01
T00000271,C011969,M00726,3582.39,INR,UPI,SUCCESS,2026-05-26 22:59:40,R_IN_02
T00000272,C014483,M00215,2148.44,INR,UPI,SUCCESS,2026-02-04 20:25:05,R_IN_01
T00000273,C003163,M00513,41.23,SGD,Wallet,DECLINED_FRAUD,2026-05-21 15:01:46,R_SG_02
T00000274,C012372,M00057,16.59,SGD,Card,SUCCESS,2026-03-04 23:40:33,R_SG_01
T00000275,C005484,M00466,4915.93,INR,Wallet,SUCCESS,2026-02-18 17:20:39,R_IN_02
T00000276,C006027,M00906,847.85,INR,Card,SUCCESS,2026-05-29 04:00:51,R_IN_02
T00000277,C003829,M00883,67.87,AED,Bank Transfer,CANCELLED,2026-06-25 20:50:26,R_UAE_02
T00000278,C007406,M00817,5840.58,INR,Card,SUCCESS,2026-01-31 05:05:25,R_IN_02
T00000279,C010111,M00031,15.44,SGD,Card,SUCCESS,2026-02-13 13:16:06,R_SG_01
T00000280,C013719,M00457,4096.87,INR,Card,SUCCESS,2026-02-25 19:19:23,R_IN_01
T00000281,C010436,M00739,629.77,INR,UPI,SUCCESS,2026-06-26 07:50:20,R_IN_02
T00000282,C003021,M00276,6907.25,INR,UPI,SUCCESS,2026-05-20 03:20:03,R_IN_02
T00000283,C003902,M00064,727.35,INR,Card,SUCCESS,2026-05-17 18:29:19,R_IN_01
T00000284,C008764,M00711,3674.95,INR,Card,SUCCESS,2026-04-20 19:21:38,R_IN_02
T00000285,C004932,M00835,65.52,SGD,Card,SUCCESS,2026-04-25 19:01:49,R_SG_02
T00000286,C001976,M00024,30.48,SGD,Bank Transfer,DECLINED_FRAUD,2026-03-12 20:09:44,R_SG_01
T00000287,C012461,M00035,3076.1,INR,Card,SUCCESS,2026-02-11 21:59:41,R_IN_01
T00000288,C008366,M00829,620.26,INR,Card,SUCCESS,2026-06-01 06:57:04,R_IN_01
T00000289,C014309,M00413,97.7,AED,Card,SUCCESS,2026-04-14 02:58:40,R_UAE_02
T00000290,C013603,M00523,9902.71,INR,UPI,SUCCESS,2026-03-05 23:08:58,R_IN_01
T00000291,C003353,M00081,64.83,SGD,Bank Transfer,SUCCESS,2026-05-10 16:52:14,R_SG_02
T00000292,C005530,M00533,910.57,INR,Card,SUCCESS,2026-02-23 21:52:57,R_IN_01
T00000293,C011975,M00114,50.93,SGD,Card,SUCCESS,2026-04-17 04:22:57,R_SG_02
T00000294,C009531,M00158,1593.79,INR,UPI,SUCCESS,2026-02-19 23:58:18,R_IN_01
T00000295,C010203,M00605,760.49,INR,Card,CANCELLED,2026-05-29 07:31:30,R_IN_02
T00000296,C004006,M00689,1137.75,INR,UPI,SUCCESS,2026-03-18 12:08:02,R_IN_02
T00000297,C013502,M00607,24.53,SGD,Card,CANCELLED,2026-04-09 02:12:35,R_SG_02
T00000298,C014055,M00530,34.82,SGD,Bank Transfer,SUCCESS,2026-05-28 22:29:46,R_SG_01
T00000299,C000777,M00157,212.26,AED,Bank Transfer,SUCCESS,2026-05-14 10:34:21,R_UAE_02
T00000300,C012077,M00886,19.85,SGD,Wallet,SUCCESS,2026-04-01 16:45:27,R_SG_01
T00000301,C008372,M00156,138.34,AED,Card,SUCCESS,2026-01-21 14:59:53,R_UAE_01
T00000302,C009576,M00268,200.99,AED,Bank Transfer,SUCCESS,2026-06-20 23:53:09,R_UAE_02
T00000303,C001641,M00289,92.71,SGD,Bank Transfer,SUCCESS,2026-01-03 23:08:55,R_SG_01
T00000304,C002002,M00380,84.2,SGD,Wallet,SUCCESS,2026-05-25 02:35:39,R_SG_02
T00000305,C007983,M00679,28.69,AED,Card,SUCCESS,2026-06-23 13:40:28,R_UAE_01
T00000306,C001074,M00883,96.69,AED,Bank Transfer,SUCCESS,2026-03-15 23:45:59,R_UAE_02
T00000307,C010410,M00599,85.04,SGD,Wallet,CANCELLED,2026-01-22 11:16:37,R_SG_01
T00000308,C013534,M00047,34.35,SGD,Wallet,SUCCESS,2026-03-03 12:02:31,R_SG_02
T00000309,C003593,M00761,2769.46,INR,Card,SUCCESS,2026-03-16 14:02:07,R_IN_01
T00000310,C010415,M00783,27.33,SGD,Card,SUCCESS,2026-04-11 18:13:08,R_SG_02
T00000311,C000594,M00029,58.3,SGD,Wallet,SUCCESS,2026-04-23 02:46:41,R_SG_02
T00000312,C014224,M00958,1027.42,INR,UPI,SUCCESS,2026-05-24 23:23:58,R_IN_01
T00000313,C010150,M00661,3522.46,INR,Card,SUCCESS,2026-06-18 18:01:08,R_IN_02
T00000314,C003606,M00494,183.1,SGD,Wallet,DECLINED_FRAUD,2026-04-13 20:33:00,R_SG_02
T00000315,C009707,M00163,47.69,SGD,Card,SUCCESS,2026-05-27 23:01:34,R_SG_02
T00000316,C013290,M00971,885.51,INR,Card,DECLINED_FRAUD,2026-02-04 16:39:21,R_IN_01
T00000317,C013339,M00108,3207.72,INR,Bank Transfer,SUCCESS,2026-03-19 09:47:01,R_IN_01
T00000318,C006566,M00558,26.86,SGD,Card,SUCCESS,2026-02-02 01:11:37,R_SG_01
T00000319,C010661,M00543,7358.03,INR,Wallet,CANCELLED,2026-05-19 03:15:35,R_IN_02
T00000320,C011560,M00549,17.49,SGD,Card,SUCCESS,2026-06-18 11:47:08,R_SG_02
T00000321,C004107,M00018,1542.11,INR,UPI,SUCCESS,2026-06-16 03:51:42,R_IN_01
T00000322,C002665,M00380,16.37,SGD,Bank Transfer,SUCCESS,2026-03-19 07:22:20,R_SG_02
T00000323,C008808,M00286,1968.22,INR,Card,SUCCESS,2026-02-28 20:08:28,R_IN_02
T00000324,C006682,M00752,40.32,SGD,Wallet,SUCCESS,2026-03-08 11:08:57,R_SG_01
T00000325,C006177,M00616,2513.81,INR,UPI,SUCCESS,2026-03-11 19:04:12,R_IN_01
T00000326,C007016,M00111,6398.63,INR,Card,SUCCESS,2026-01-24 12:37:45,R_IN_01
T00000327,C013042,M00178,24.93,SGD,Bank Transfer,FAILED_TECHNICAL,2026-02-05 06:58:18,R_SG_02
T00000328,C011167,M00548,407.9,AED,Card,SUCCESS,2026-02-24 15:25:44,R_UAE_01
T00000329,C009084,M00168,4301.06,INR,UPI,SUCCESS,2026-01-03 15:23:55,R_IN_01
T00000330,C004298,M00414,68.96,SGD,Card,DECLINED_FRAUD,2026-01-14 21:57:11,R_SG_01
T00000331,C003786,M00142,26.81,SGD,Card,SUCCESS,2026-05-20 00:16:13,R_SG_02
T00000332,C013608,M00219,25.75,SGD,Card,SUCCESS,2026-05-08 12:27:59,R_SG_01
T00000333,C005990,M00108,1924.44,INR,UPI,SUCCESS,2026-06-23 09:44:01,R_IN_02
T00000334,C001757,M00655,1376.57,INR,UPI,SUCCESS,2026-04-02 14:49:08,R_IN_02
T00000335,C001927,M00409,5400.79,INR,Bank Transfer,SUCCESS,2026-04-09 06:05:35,R_IN_02
T00000336,C004676,M00991,1197.75,INR,UPI,SUCCESS,2026-01-20 19:27:27,R_IN_01
T00000337,C006021,M00459,2168.24,INR,Card,SUCCESS,2026-02-10 21:26:40,R_IN_02
T00000338,C000817,M00426,9.58,SGD,Card,SUCCESS,2026-05-19 03:58:45,R_SG_02
T00000339,C012367,M00572,1266.28,INR,Card,SUCCESS,2026-02-28 15:34:58,R_IN_01
T00000340,C001673,M00675,31.7,AED,Card,SUCCESS,2026-05-31 06:30:10,R_UAE_01
T00000341,C014604,M00303,7584.06,INR,Bank Transfer,SUCCESS,2026-05-21 05:16:13,R_IN_01
T00000342,C014483,M00484,501.35,INR,Card,SUCCESS,2026-05-27 15:40:49,R_IN_01
T00000343,C013305,M00072,29.16,AED,Bank Transfer,SUCCESS,2026-05-19 01:56:49,R_UAE_02
T00000344,C005075,M00968,22.17,SGD,Card,SUCCESS,2026-05-21 06:29:41,R_SG_01
T00000345,C010095,,10194.75,INR,UPI,CANCELLED,2026-04-27 12:20:45,R_IN_01
T00000346,C000445,M00276,1024.14,INR,UPI,SUCCESS,2026-05-17 01:15:07,R_IN_02
T00000347,C008679,M00413,94.6,AED,Card,SUCCESS,2026-04-23 10:44:14,R_UAE_02
T00000348,C001989,M00316,317.19,AED,Card,SUCCESS,2026-02-22 01:00:28,R_UAE_02
T00000349,C004793,M00638,4072.47,INR,UPI,SUCCESS,2026-02-25 10:33:13,R_IN_02
T00000350,C005850,M00091,3074.74,INR,UPI,SUCCESS,2026-04-02 19:08:32,R_IN_01
T00000351,C002799,M00753,869.07,INR,UPI,SUCCESS,2026-01-05 10:25:57,R_IN_02
T00000352,C005162,M00830,127.99,AED,Card,SUCCESS,2026-06-16 00:44:17,R_UAE_01
T00000353,C013766,M00626,825.25,INR,Card,SUCCESS,2026-03-07 07:22:39,R_IN_02
T00000354,C003300,M00326,97.27,SGD,Card,SUCCESS,2026-01-15 18:32:03,R_SG_01
T00000355,C000349,M00749,1879.14,INR,UPI,SUCCESS,2026-04-06 08:28:20,R_IN_01
T00000356,C002115,M00734,7.56,SGD,Wallet,SUCCESS,2026-06-06 00:37:01,R_SG_01
T00000357,C001820,M00329,16.95,SGD,Card,SUCCESS,2026-04-01 21:28:30,R_SG_02
T00000358,C005832,M00449,3880.79,INR,UPI,SUCCESS,2026-03-06 09:06:39,R_IN_02
T00000359,C007976,M00104,212.52,AED,Wallet,SUCCESS,2026-04-26 06:46:06,R_UAE_02
T00000360,C000746,M00358,42.67,SGD,Wallet,SUCCESS,2026-05-01 11:30:36,R_SG_01
T00000361,C001908,M00765,2025.13,INR,UPI,SUCCESS,2026-05-29 23:50:50,R_IN_02
T00000362,C014812,M00093,1418.32,INR,Card,SUCCESS,2026-06-04 01:57:42,R_IN_01
T00000363,C009741,M00229,739.95,INR,Card,SUCCESS,2026-05-21 11:32:16,R_IN_02
T00000364,C011754,M00922,2339.9,INR,UPI,SUCCESS,2026-01-02 20:42:10,R_IN_01
T00000365,C007845,M00691,163.62,AED,Card,SUCCESS,2026-01-01 14:08:58,R_UAE_01
T00000366,C005080,M00931,1108.55,INR,UPI,SUCCESS,2026-06-28 13:22:39,R_IN_02
T00000367,C010674,M00744,4462.93,INR,UPI,SUCCESS,2026-03-06 01:35:52,R_IN_02
T00000368,C011337,M00955,19.97,AED,Wallet,SUCCESS,2026-03-10 03:23:31,R_UAE_01
T00000369,C001680,M00008,3373.06,INR,Wallet,SUCCESS,2026-05-25 17:49:36,R_IN_01
T00000370,C005717,M00487,646.55,INR,UPI,SUCCESS,2026-05-02 12:54:52,R_IN_01
T00000371,C011269,M00959,3927.7,INR,Bank Transfer,SUCCESS,2026-04-13 00:08:47,R_IN_02
T00000372,C008812,M00271,1373.47,INR,Card,SUCCESS,2026-02-01 03:42:11,R_IN_01
T00000373,C006162,M00033,1740.47,INR,Card,SUCCESS,2026-01-24 02:59:05,R_IN_01
T00000374,C007453,M00496,536.89,INR,UPI,SUCCESS,2026-05-21 02:22:32,R_IN_01
T00000375,C000255,M00405,29.35,SGD,Card,SUCCESS,2026-02-03 19:22:14,R_SG_02
T00000376,C005040,M00790,3376.54,INR,Card,SUCCESS,2026-04-08 19:08:23,R_IN_02
T00000377,C001684,M00273,50.59,AED,Card,SUCCESS,2026-05-26 16:11:16,R_UAE_01
T00000378,C009428,M00940,48.99,AED,Wallet,SUCCESS,2026-06-20 09:48:15,R_UAE_01
T00000379,C012157,M00972,1795.34,INR,Wallet,SUCCESS,2026-06-14 20:36:26,R_IN_02
T00000380,C009989,M00674,129.29,AED,Wallet,SUCCESS,2026-06-13 00:05:39,R_UAE_02
T00000381,C006297,M00495,2148.55,INR,UPI,SUCCESS,2026-03-25 15:44:22,R_IN_01
T00000382,C000910,M00040,2579.95,INR,UPI,SUCCESS,2026-06-21 22:58:27,R_IN_02
T00000383,C004792,M00040,1068.71,INR,UPI,SUCCESS,2026-05-18 06:09:10,R_IN_02
T00000384,C009806,M00015,17.23,SGD,Wallet,SUCCESS,2026-06-16 17:58:41,R_SG_02
T00000385,C002633,M00995,1536.61,INR,Card,SUCCESS,2026-01-25 08:25:11,R_IN_01
T00000386,C009093,M00042,24229.86,INR,Bank Transfer,SUCCESS,2026-01-12 15:09:03,R_IN_01
T00000387,C011467,M00877,1191.5,INR,UPI,SUCCESS,2026-04-07 14:32:58,R_IN_01
T00000388,C014700,M00471,47.87,SGD,Bank Transfer,SUCCESS,2026-06-08 20:47:24,R_SG_01
T00000389,C009441,M00186,2447.91,INR,UPI,SUCCESS,2026-04-03 12:34:47,R_IN_01
T00000390,C007116,M00277,46.77,AED,Bank Transfer,SUCCESS,2026-06-15 17:22:50,R_UAE_01
T00000391,C010523,M00401,2435.4,INR,Wallet,SUCCESS,2026-02-28 09:13:41,R_IN_02
T00000392,C004264,M00189,1394.39,INR,Card,SUCCESS,2026-01-12 22:00:16,R_IN_01
T00000393,C014892,M00035,1520.19,INR,Card,SUCCESS,2026-05-29 13:26:44,R_IN_02
T00000394,C012860,M00064,968.72,INR,Card,DECLINED_FRAUD,2026-05-09 00:22:17,R_IN_02
T00000395,C013662,M00435,3067.0,INR,UPI,SUCCESS,2026-04-09 20:29:20,R_IN_02
T00000396,C012555,M00366,49.88,SGD,Wallet,FAILED_TECHNICAL,2026-06-10 22:22:21,R_SG_01
T00000397,C009751,M00801,15.75,SGD,Card,SUCCESS,2026-06-07 10:43:51,R_SG_01
T00000398,C005905,M00268,386.51,AED,Wallet,SUCCESS,2026-03-18 12:11:39,R_UAE_01
T00000399,C007225,M00597,2581.0,INR,Card,SUCCESS,2026-06-09 11:05:08,R_IN_01
T00000400,C000919,M00731,57.49,AED,Bank Transfer,SUCCESS,2026-03-22 13:11:22,R_UAE_02
T00000401,C009491,M00967,49.74,SGD,Card,SUCCESS,2026-05-08 10:16:23,R_SG_02
T00000402,C011434,M00508,15770.2,INR,UPI,SUCCESS,2026-02-19 18:23:14,R_IN_01
T00000403,C008851,M00786,19.44,SGD,Card,SUCCESS,2026-03-06 13:36:37,R_SG_02
T00000404,C012492,M00526,92.76,AED,Bank Transfer,SUCCESS,2026-04-10 04:08:45,R_UAE_01
T00000405,C001414,M00479,41.31,SGD,Wallet,SUCCESS,2026-03-17 01:53:58,R_SG_01
T00000406,C000083,M00406,2635.03,INR,UPI,SUCCESS,2026-02-04 21:10:30,R_IN_01
T00000407,C007318,M00880,6090.12,INR,Card,SUCCESS,2026-04-16 14:46:05,R_IN_02
T00000408,C009707,M00636,70.41,SGD,Card,SUCCESS,2026-04-21 20:49:14,R_SG_02
T00000409,C007575,M00851,1846.75,INR,Card,SUCCESS,2026-02-11 23:03:28,R_IN_01
T00000410,C010582,M00647,66.03,AED,Wallet,SUCCESS,2026-02-15 15:55:50,R_UAE_02
T00000411,C013500,M00544,877.45,INR,Card,SUCCESS,2026-01-09 11:26:19,R_IN_01
T00000412,C012598,M00512,92.8,AED,Wallet,SUCCESS,2026-01-10 21:41:18,R_UAE_01
T00000413,C006011,M00960,10.73,SGD,Bank Transfer,SUCCESS,2026-03-25 07:28:32,R_SG_01
T00000414,C002628,M00615,14267.08,INR,UPI,SUCCESS,2026-02-09 00:47:04,R_IN_01
T00000415,C007848,M00646,1351.2,INR,UPI,SUCCESS,2026-06-20 01:18:05,R_IN_01
T00000416,C001787,M00608,6607.96,INR,Card,SUCCESS,2026-02-21 23:38:01,R_IN_02
T00000417,C009477,M00380,80.35,SGD,Bank Transfer,SUCCESS,2026-01-19 19:52:52,R_SG_01
T00000418,C009477,M00982,90.08,SGD,Card,DECLINED_FRAUD,2026-04-02 15:02:53,R_SG_02
T00000419,C005469,M00248,903.08,INR,UPI,SUCCESS,2026-02-19 23:12:38,R_IN_02
T00000420,C008435,M00870,2107.25,INR,UPI,SUCCESS,2026-01-18 18:33:54,R_IN_01
T00000421,C005110,M00298,4193.25,INR,Card,CANCELLED,2026-05-28 20:48:34,R_IN_01
T00000422,C010658,M00772,1325.5,INR,Card,SUCCESS,2026-04-28 00:51:40,R_IN_02
T00000423,C001588,M00798,-1615.03,INR,UPI,SUCCESS,2026-01-17 02:34:09,R_IN_01
T00000424,C000315,M00672,574.09,INR,UPI,SUCCESS,2026-04-13 20:10:04,R_IN_02
T00000425,C003270,M00013,20.55,SGD,Card,SUCCESS,2026-01-12 02:56:05,R_SG_01
T00000426,C000283,M00806,75.03,AED,Bank Transfer,SUCCESS,2026-03-24 20:34:16,R_UAE_01
T00000427,C012542,M00446,41.84,SGD,Wallet,SUCCESS,2026-03-26 14:16:25,R_SG_01
T00000428,C009812,M00390,12.84,SGD,Card,FAILED_TECHNICAL,2026-06-07 18:29:04,R_SG_02
T00000429,C011704,M00644,17438.04,INR,Card,SUCCESS,2026-05-25 00:45:59,R_IN_01
T00000430,C006258,M00068,4790.41,INR,UPI,SUCCESS,2026-06-17 00:12:53,R_IN_02
T00000431,C009777,M00256,39.25,SGD,Card,SUCCESS,2026-02-07 21:17:29,R_SG_01
T00000432,C003196,M00456,924.03,INR,Card,DECLINED_FRAUD,2026-04-24 13:37:43,R_IN_01
T00000433,C004627,M00672,1992.92,INR,UPI,SUCCESS,2026-01-07 22:50:28,R_IN_01
T00000434,C003235,M00204,1833.97,INR,Bank Transfer,SUCCESS,2026-06-07 03:01:05,R_IN_02
T00000435,C010963,M00575,1607.96,INR,UPI,SUCCESS,2026-03-26 07:22:38,R_IN_01
T00000436,C010619,M00041,4697.72,INR,Card,SUCCESS,2026-01-20 16:11:35,R_IN_01
T00000437,C005464,M00536,3535.28,INR,Card,SUCCESS,2026-03-18 05:53:52,R_IN_01
T00000438,C013776,M00806,309.91,AED,Card,SUCCESS,2026-03-11 11:06:29,R_UAE_01
T00000439,C004910,M00982,28.27,SGD,Card,SUCCESS,2026-05-30 21:31:14,R_SG_02
T00000440,C007418,M00326,50.0,SGD,Wallet,SUCCESS,2026-02-04 10:13:43,R_SG_01
T00000441,C008239,M00604,4516.25,INR,Card,SUCCESS,2026-04-28 16:48:24,R_IN_02
T00000442,C005689,M00201,11.87,AED,Card,SUCCESS,2026-06-03 21:56:09,R_UAE_02
T00000443,C000449,M00120,4879.24,INR,UPI,SUCCESS,2026-05-26 17:31:56,R_IN_02
T00000444,C009279,M00637,3181.59,INR,UPI,CANCELLED,2026-06-22 06:48:40,R_IN_01
T00000445,C002527,M00289,40.03,SGD,Wallet,DECLINED_FRAUD,2026-01-01 10:57:33,R_SG_01
T00000446,C011973,M00603,34.96,SGD,Card,SUCCESS,2026-03-24 07:33:30,R_SG_01
T00000447,C007963,M00233,53.31,SGD,Card,SUCCESS,2026-03-27 17:36:05,R_SG_01
T00000448,C004365,M00196,14213.18,INR,UPI,SUCCESS,2026-01-10 17:23:54,R_IN_01
T00000449,C005107,,338.84,AED,Card,SUCCESS,2026-06-06 16:15:13,R_UAE_02
T00000450,C013655,M00175,99.25,AED,Card,SUCCESS,2026-05-19 18:47:40,R_UAE_01
T00000451,C011220,M00885,66.16,SGD,Card,SUCCESS,2026-04-24 03:27:16,R_SG_01
T00000452,C013922,M00797,31.44,SGD,Wallet,SUCCESS,2026-04-02 14:43:29,R_SG_01
T00000453,C007944,M00410,30.0,SGD,Card,CANCELLED,2026-06-17 18:58:08,R_SG_02
T00000454,C013399,M00899,1209.98,INR,UPI,SUCCESS,2026-03-07 01:26:38,R_IN_01
T00000455,C007638,M00543,4708.24,INR,Card,SUCCESS,2026-03-20 03:30:30,R_IN_01
T00000456,C013635,M00290,1202.54,INR,UPI,SUCCESS,2026-06-24 08:43:04,R_IN_02
T00000457,C006780,M00315,1034.14,INR,UPI,SUCCESS,2026-01-19 07:57:54,R_IN_01
T00000458,C008547,M00055,1515.5,INR,UPI,SUCCESS,2026-06-01 00:43:22,R_IN_01
T00000459,C014788,M00837,12.74,AED,Card,SUCCESS,2026-05-23 08:55:26,R_UAE_02
T00000460,C006395,M00853,31.92,AED,Wallet,SUCCESS,2026-06-18 02:11:10,R_UAE_01
T00000461,C002526,M00468,1560.77,INR,Card,SUCCESS,2026-01-26 09:09:13,R_IN_01
T00000462,C003122,M00806,158.7,AED,Wallet,SUCCESS,2026-06-27 05:37:52,R_UAE_02
T00000463,C005026,M00409,2642.01,INR,UPI,SUCCESS,2026-01-09 19:58:51,R_IN_01
T00000464,C011962,M00810,1835.27,INR,Card,SUCCESS,2026-03-21 18:45:26,R_IN_01
T00000465,C013163,M00077,1218.11,INR,Wallet,SUCCESS,2026-01-24 22:15:40,R_IN_01
T00000466,C013722,M00992,1709.74,INR,UPI,SUCCESS,2026-01-15 11:03:18,R_IN_01
T00000467,C012853,M00323,9.78,SGD,Bank Transfer,SUCCESS,2026-06-26 23:55:59,R_SG_01
T00000468,C005037,M00901,1483.97,INR,UPI,SUCCESS,2026-05-23 09:09:57,R_IN_02
T00000469,C006546,M00831,349.83,AED,Wallet,SUCCESS,2026-04-20 21:12:25,R_UAE_01
T00000470,C007810,M00166,75.28,SGD,Bank Transfer,SUCCESS,2026-01-30 01:03:22,R_SG_02
T00000471,C001402,M00450,104.32,SGD,Card,SUCCESS,2026-04-23 11:02:45,R_SG_02
T00000472,C012162,M00718,123.76,SGD,Bank Transfer,SUCCESS,2026-03-18 03:08:44,R_SG_02
T00000473,C005103,M00435,1719.41,INR,Card,SUCCESS,2026-03-08 07:36:47,R_IN_01
T00000474,C005318,M00596,10.93,SGD,Card,SUCCESS,2026-05-08 01:32:44,R_SG_01
T00000475,C001187,M00055,3826.31,INR,UPI,SUCCESS,2026-06-02 08:38:39,R_IN_02
T00000476,C004521,M00175,113.95,AED,Card,SUCCESS,2026-04-09 02:08:36,R_UAE_02
T00000477,C012464,M00446,7.36,SGD,Wallet,SUCCESS,2026-04-18 15:35:16,R_SG_02
T00000478,C002102,M00893,72.73,AED,Card,SUCCESS,2026-05-13 02:49:41,R_UAE_01
T00000479,C001006,M00698,6498.79,INR,Card,SUCCESS,2026-02-03 10:58:32,R_IN_01
T00000480,C005666,M00101,24.01,AED,Bank Transfer,DECLINED_FRAUD,2026-06-08 10:15:21,R_UAE_01
T00000481,C009059,M00813,38.74,SGD,Card,SUCCESS,2026-06-09 22:06:33,R_SG_01
T00000482,C014087,M00881,43.88,AED,Card,SUCCESS,2026-04-26 22:08:22,R_UAE_01
T00000483,C000333,M00385,77.82,SGD,Card,SUCCESS,2026-02-18 21:15:44,R_SG_01
T00000484,C003995,M00156,413.12,AED,Card,SUCCESS,2026-04-19 08:22:32,R_UAE_02
T00000485,C004858,M00287,19.59,AED,Card,SUCCESS,2026-01-30 01:13:03,R_UAE_01
T00000486,C011037,M00861,1541.8,INR,Card,CANCELLED,2026-05-29 11:49:05,R_IN_02
T00000487,C014918,M00888,4626.5,INR,UPI,SUCCESS,2026-03-16 08:50:24,R_IN_01
T00000488,C000883,M00343,5598.54,INR,UPI,SUCCESS,2026-03-16 23:13:16,R_IN_02
T00000489,C013071,M00259,8014.16,INR,UPI,SUCCESS,2026-06-23 23:45:33,R_IN_02
T00000490,C010497,M00455,204.68,SGD,Wallet,SUCCESS,2026-04-05 09:02:34,R_SG_01
T00000491,C009542,M00165,25.67,SGD,Bank Transfer,SUCCESS,2026-06-02 16:26:30,R_SG_02
T00000492,C004195,M00639,31.92,SGD,Bank Transfer,SUCCESS,2026-05-11 15:08:19,R_SG_02
T00000493,C008465,M00904,1350.9,INR,Card,SUCCESS,2026-03-17 04:49:17,R_IN_02
T00000494,C006427,M00443,3519.65,INR,UPI,SUCCESS,2026-02-03 00:50:23,R_IN_02
T00000495,C009297,M00444,1871.13,INR,Wallet,DECLINED_FRAUD,2026-06-03 04:39:41,R_IN_01
T00000496,C001163,M00112,51.62,SGD,Card,SUCCESS,2026-05-29 22:53:42,R_SG_01
T00000497,C000995,M00568,37.71,AED,Card,SUCCESS,2026-02-14 00:47:28,R_UAE_01
T00000498,C007095,M00627,109.47,AED,Card,SUCCESS,2026-03-03 15:49:04,R_UAE_01
T00000499,C008608,M00801,24.27,SGD,Card,SUCCESS,2026-05-30 07:08:00,R_SG_02
T00000500,C001809,M00742,72.65,SGD,Card,SUCCESS,2026-06-28 16:01:49,R_SG_02
T00000501,C012988,M00710,152.55,AED,Card,SUCCESS,2026-06-10 14:07:54,R_UAE_02
T00000502,C012488,M00001,33.1,SGD,Bank Transfer,SUCCESS,2026-05-18 08:31:28,R_SG_02
T00000503,C003999,M00591,1439.16,INR,UPI,SUCCESS,2026-06-19 10:22:19,R_IN_01
T00000504,C006180,M00127,-633.4,INR,UPI,SUCCESS,2026-03-11 19:39:07,R_IN_01
T00000505,C011773,M00192,56.07,AED,Card,FAILED_TECHNICAL,2026-01-03 16:28:52,R_UAE_01
T00000506,C012696,M00171,899.62,INR,UPI,SUCCESS,2026-03-18 15:57:59,R_IN_01
T00000507,C010730,M00561,16.82,SGD,Bank Transfer,SUCCESS,2026-06-27 08:33:48,R_SG_01
T00000508,C006142,M00575,4073.15,INR,Wallet,CANCELLED,2026-06-15 14:05:58,R_IN_02
T00000509,C014776,M00709,262.7,AED,Card,SUCCESS,2026-01-15 19:42:50,R_UAE_01
T00000510,C008820,M00440,15.88,SGD,Bank Transfer,CANCELLED,2026-04-19 13:56:50,R_SG_02
T00000511,C002138,M00394,54.97,SGD,Bank Transfer,DECLINED_FRAUD,2026-01-23 12:54:33,R_SG_01
T00000512,C013463,M00820,3488.07,INR,Card,CANCELLED,2026-06-02 23:17:37,R_IN_02
T00000513,C003255,M00498,120.91,AED,Card,SUCCESS,2026-03-28 00:02:01,R_UAE_01
T00000514,C005204,M00418,1124.05,INR,UPI,SUCCESS,2026-06-19 03:30:44,R_IN_01
T00000515,C011807,M00411,8685.18,INR,UPI,SUCCESS,2026-01-16 13:23:05,R_IN_02
T00000516,C006687,M00222,907.89,INR,Card,SUCCESS,2026-05-25 15:13:00,R_IN_01
T00000517,C013761,M00452,22.15,SGD,Card,SUCCESS,2026-04-01 10:57:59,R_SG_02
T00000518,C003913,M00088,220.26,AED,Wallet,SUCCESS,2026-03-07 05:57:35,R_UAE_01
T00000519,C014741,M00663,34.82,SGD,Card,SUCCESS,2026-04-22 08:58:14,R_SG_02
T00000520,C010391,M00762,558.24,INR,Bank Transfer,SUCCESS,2026-04-16 03:40:32,R_IN_02
T00000521,C008462,M00418,1363.7,INR,Wallet,SUCCESS,2026-03-23 21:35:33,R_IN_02
T00000522,C011682,M00669,3656.91,INR,Card,DECLINED_FRAUD,2026-05-13 14:18:21,R_IN_02
T00000523,C012339,M00765,3737.71,INR,Bank Transfer,SUCCESS,2026-05-15 07:58:45,R_IN_01
T00000524,C001669,M00773,35.57,SGD,Card,SUCCESS,2026-01-22 08:27:16,R_SG_02
T00000525,C010158,M00486,3764.86,INR,Card,SUCCESS,2026-05-04 10:41:24,R_IN_01
T00000526,C006639,M00413,52.85,AED,Wallet,SUCCESS,2026-05-22 18:26:41,R_UAE_01
T00000527,C012434,M00267,71.06,SGD,Wallet,SUCCESS,2026-01-22 20:17:57,R_SG_02
T00000528,C003037,M00920,6516.32,INR,Wallet,SUCCESS,2026-05-14 14:55:04,R_IN_02
T00000529,C001975,M00971,858.02,INR,UPI,SUCCESS,2026-06-04 12:38:57,R_IN_02
T00000530,C012503,M00834,81.21,AED,Card,SUCCESS,2026-06-08 16:50:17,R_UAE_02
